"ID" "age" "gender" "timetaken" "consent" "expectedMemory" "memoryCond" "instructionCond" "listlength" "deltaLength" "numEnd" "ListRecency" "Position" "WordPresented" "WordRecalled" "Inpos" "Box"
222 32 2 4.00974916666649 1 1 0 1 3 0 1 0 2 "Saucepan" "tv" 3 3
222 32 2 4.00974916666649 1 1 0 1 3 0 1 0 3 "TV" "" 5 NA
223 31 2 6.91008000000147 1 0 0 3 5 0 1 0 1 "Motorbike" "Ladybird" 4 1
223 31 2 6.91008000000147 1 0 0 3 5 0 1 0 2 "Whale" "Cherry" 5 2
223 31 2 6.91008000000147 1 0 0 3 5 0 1 0 3 "Doughnut" "Whale" 2 3
223 31 2 6.91008000000147 1 0 0 3 5 0 1 0 4 "Ladybird" "" 7 NA
223 31 2 6.91008000000147 1 0 0 3 5 0 1 0 5 "Cherry" "" 7 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -4 1 "Panther" "panther" 1 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -4 2 "Glove" "glove" 2 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -4 3 "Belt" "car" 4 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -3 1 "Arm-chair" "lawn-chair" 4 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -3 2 "Antelope" "anteater" 4 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -3 3 "Bratwurst" "light" 4 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -2 1 "Hornet" "Llama" 3 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -2 2 "Plum" "hornet" 1 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -2 3 "Llama" "plum" 2 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -1 1 "Mouse" "mouse" 1 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -1 2 "Skateboard" "skateboard" 2 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 -1 3 "Oar" "oar" 3 NA
224 18 1 5.79808033333296 1 0 0 1 3 0 0 0 1 "Nose" "nose" 1 2
224 18 1 5.79808033333296 1 0 0 1 3 0 0 0 2 "Dishwasher" "dishwasher" 2 3
224 18 1 5.79808033333296 1 0 0 1 3 0 0 0 3 "Parachute" "parachute" 3 2
225 23 2 6.00391008333342 1 0 0 3 7 0 1 0 1 "Yearbook" "carrier" 8 7
225 23 2 6.00391008333342 1 0 0 3 7 0 1 0 2 "Wardrobe" "wardrobe" 2 3
225 23 2 6.00391008333342 1 0 0 3 7 0 1 0 3 "Stereo" "needle" 6 6
225 23 2 6.00391008333342 1 0 0 3 7 0 1 0 4 "Crow" "crow" 4 5
225 23 2 6.00391008333342 1 0 0 3 7 0 1 0 5 "Mushroom" "napkin" 8 2
225 23 2 6.00391008333342 1 0 0 3 7 0 1 0 6 "Needle" "" 9 NA
225 23 2 6.00391008333342 1 0 0 3 7 0 1 0 7 "Carriage" "" 9 NA
226 30 2 4.14362950000213 1 0 0 2 3 0 0 0 1 "Eraser" "ERASER" 1 1
226 30 2 4.14362950000213 1 0 0 2 3 0 0 0 2 "Trowel" "TROWEL" 2 2
226 30 2 4.14362950000213 1 0 0 2 3 0 0 0 3 "Bowl" "BOWL" 3 3
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -4 1 "Napkin" "napkin" 1 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -4 2 "Pancake" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -4 3 "Monkey" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -4 4 "Bee" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -4 5 "Orange" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -3 1 "Joystick" "crayon" 2 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -3 2 "Crayon" "joystick" 1 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -3 3 "Spade" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -3 4 "Drum" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -3 5 "Squirrel" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -2 1 "Yearbook" "shoe" 3 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -2 2 "Sandwich" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -2 3 "Shoe" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -2 4 "Drill-bit" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -2 5 "Buffalo" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -1 1 "Locust" "tiger" 2 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -1 2 "Tiger" "jar" 5 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -1 3 "Comet" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -1 4 "Dog" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 -1 5 "Jar" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 0 1 "Crouton" "ape" 5 5
227 23 1 12.3082903333319 1 1 1 1 5 0 1 0 2 "Alligator" "drum" 6 3
227 23 1 12.3082903333319 1 1 1 1 5 0 1 0 3 "Biscuit" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 0 4 "Radiator" "" 7 NA
227 23 1 12.3082903333319 1 1 1 1 5 0 1 0 5 "Ape" "" 7 NA
228 28 2 11.7788929166666 1 1 1 3 5 0 2 0 1 "French-fry" "ogre" 3 4
228 28 2 11.7788929166666 1 1 1 3 5 0 2 0 2 "Dice" "dice" 2 2
228 28 2 11.7788929166666 1 1 1 3 5 0 2 0 3 "Ogre" "french fry" 1 1
228 28 2 11.7788929166666 1 1 1 3 5 0 2 0 4 "Tiger" "" 7 NA
228 28 2 11.7788929166666 1 1 1 3 5 0 2 0 5 "Kangaroo" "" 7 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -4 1 "Pipe" "Horse" 3 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -4 2 "Frying pan" "Can" 6 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -4 3 "Horse" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -4 4 "Towel" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -4 5 "Fire-place" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -4 6 "Can" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -4 7 "Ogre" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -3 1 "Bread" "sheep" 3 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -3 2 "Tunic" "phone#" 8 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -3 3 "Sheep" "door" 7 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -3 4 "Bowl" "mouse" 5 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -3 5 "Mouse" "tunic" 2 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -3 6 "Telephone" "b" 8 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -3 7 "Door" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -2 1 "Piano" "piano" 1 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -2 2 "Lighter" "oboe" 4 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -2 3 "Beagle" "lighter" 2 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -2 4 "Oboe" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -2 5 "Chisel" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -2 6 "Biscuit" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -2 7 "Dumpling" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -1 1 "Plate" "carrot" 3 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -1 2 "Wallet" "wallet" 2 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -1 3 "Carrot" "plate" 1 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -1 4 "Wasp" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -1 5 "Yacht" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -1 6 "Child" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 -1 7 "Sword" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 0 1 "Nectarine" "radiator" 4 7
229 28 2 10.2317714216667 1 0 1 1 7 0 1 0 2 "Crown" "belt" 5 6
229 28 2 10.2317714216667 1 0 1 1 7 0 1 0 3 "House" "suitcase" 6 5
229 28 2 10.2317714216667 1 0 1 1 7 0 1 0 4 "Radiator" "plate" 8 1
229 28 2 10.2317714216667 1 0 1 1 7 0 1 0 5 "Belt" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 0 6 "Suitcase" "" 9 NA
229 28 2 10.2317714216667 1 0 1 1 7 0 1 0 7 "Helicopter" "" 9 NA
230 25 1 3.86058458333331 1 1 0 3 5 -1 0 0 1 "Mammoth" "" 7 NA
230 25 1 3.86058458333331 1 1 0 3 5 -1 0 0 2 "Padlock" "" 7 NA
230 25 1 3.86058458333331 1 1 0 3 5 -1 0 0 3 "Spider" "" 7 NA
230 25 1 3.86058458333331 1 1 0 3 5 -1 0 0 4 "Telephone" "" 7 NA
230 25 1 3.86058458333331 1 1 0 3 5 -1 0 0 5 "Wasp" "" 7 NA
231 29 2 9.17734125000037 1 0 1 3 3 0 0 0 1 "Wardrobe" "dinghy" 2 2
231 29 2 9.17734125000037 1 0 1 3 3 0 0 0 2 "Dinghy" "wardrobe" 1 1
231 29 2 9.17734125000037 1 0 1 3 3 0 0 0 3 "Button" "button" 3 3
232 21 1 4.75499091666667 1 0 0 3 7 0 0 0 1 "Pill" "baseball" 8 1
232 21 1 4.75499091666667 1 0 0 3 7 0 0 0 2 "Crane" "juicer" 7 1
232 21 1 4.75499091666667 1 0 0 3 7 0 0 0 3 "Pipe" "crane" 2 1
232 21 1 4.75499091666667 1 0 0 3 7 0 0 0 4 "Trumpet" "pencil" 8 1
232 21 1 4.75499091666667 1 0 0 3 7 0 0 0 5 "Broccoli" "potion" 8 1
232 21 1 4.75499091666667 1 0 0 3 7 0 0 0 6 "Goose" "water" 8 1
232 21 1 4.75499091666667 1 0 0 3 7 0 0 0 7 "Juicer" "kite" 3 1
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -4 1 "Spoon" "" 5 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -4 2 "Pencil case" "" 5 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -4 3 "Laptop" "" 5 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -3 1 "Pound coin" "pound coin" 1 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -3 2 "Hat" "hat" 2 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -3 3 "Ice-cream" "ice cream" 3 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -2 1 "Machete" "machete" 1 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -2 2 "Nail" "nail" 2 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -2 3 "Ladybird" "ladybird" 3 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -1 1 "Eskimo" "eskimo" 1 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -1 2 "Cow" "cow" 2 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 -1 3 "Kangaroo" "kangaroo" 3 NA
233 29 1 5.28199904333333 1 0 0 1 3 0 0 0 1 "Lemon" "lemon" 1 1
233 29 1 5.28199904333333 1 0 0 1 3 0 0 0 2 "Juicer" "juicer" 2 2
233 29 1 5.28199904333333 1 0 0 1 3 0 0 0 3 "Telephone" "telephone" 3 3
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -4 1 "Squirrel" "squirrel" 1 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -4 2 "Engine" "wicket" 4 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -4 3 "Oar" "crown" 6 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -4 4 "Wicket" "oar" 3 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -4 5 "Dolphin" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -4 6 "Crown" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -4 7 "Tunic" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -3 1 "Dog" "toe" 7 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -3 2 "Surfboard" "saddle" 6 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -3 3 "Shoe" "bratwurst" 5 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -3 4 "Watermelon" "dog" 1 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -3 5 "Bratwurst" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -3 6 "Saddle" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -3 7 "Toe" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -2 1 "Quill" "needle" 7 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -2 2 "Rhubarb" "crayfish" 6 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -2 3 "Stapler" "dish" 5 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -2 4 "Spade" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -2 5 "Dish" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -2 6 "Crayfish" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -2 7 "Needle" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -1 1 "Flamingo" "pie" 7 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -1 2 "Violin" "mug" 6 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -1 3 "Mosquito" "radiator" 5 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -1 4 "Cat" "cat" 4 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -1 5 "Radiator" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -1 6 "Mug" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 -1 7 "Pie" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 0 1 "Badger" "apricot" 7 7
234 21 2 6.34500308333275 1 0 0 1 7 0 1 0 2 "Caravan" "train" 6 4
234 21 2 6.34500308333275 1 0 0 1 7 0 1 0 3 "Buffalo" "anarok" 5 5
234 21 2 6.34500308333275 1 0 0 1 7 0 1 0 4 "Rooster" "rooster" 4 2
234 21 2 6.34500308333275 1 0 0 1 7 0 1 0 5 "Anorak" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 0 6 "Train" "" 9 NA
234 21 2 6.34500308333275 1 0 0 1 7 0 1 0 7 "Apricot" "" 9 NA
235 30 2 9.60767575000063 1 0 1 2 7 0 0 0 1 "Ostrich" "ostrich" 1 1
235 30 2 9.60767575000063 1 0 1 2 7 0 0 0 2 "DVD-player" "dvd player" 2 2
235 30 2 9.60767575000063 1 0 1 2 7 0 0 0 3 "Ratchet" "bottle" 8 6
235 30 2 9.60767575000063 1 0 1 2 7 0 0 0 4 "Toilet" "dress" 8 4
235 30 2 9.60767575000063 1 0 1 2 7 0 0 0 5 "Lamp" "jeep" 8 3
235 30 2 9.60767575000063 1 0 1 2 7 0 0 0 6 "Juicer" "juicer" 6 5
235 30 2 9.60767575000063 1 0 1 2 7 0 0 0 7 "Ruler" "window" 8 2
236 33 2 9.94481499999917 1 0 1 3 3 -1 0 0 1 "Toe" "" 5 NA
236 33 2 9.94481499999917 1 0 1 3 3 -1 0 0 2 "Ear" "" 5 NA
236 33 2 9.94481499999917 1 0 1 3 3 -1 0 0 3 "Brush" "" 5 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -4 1 "Orange" "orange" 1 1
237 34 1 9.69196925 1 1 1 1 7 0 1 -4 2 "Wok" "wok" 2 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -4 3 "Eskimo" "eskimo" 3 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -4 4 "Truck" "truck" 4 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -4 5 "Crayon" "crayon" 5 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -4 6 "Mouse" "mouse" 6 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -4 7 "Drum" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -3 1 "Llama" "Llama" 1 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -3 2 "Lighter" "Lighter" 2 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -3 3 "Blackboard" "Mars Bar" 5 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -3 4 "Towel" "Towel" 4 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -3 5 "Mars bar" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -3 6 "Fire-place" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -3 7 "Helicopter" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -2 1 "Dolphin" "dolphin" 1 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -2 2 "Kite" "kite" 2 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -2 3 "Porcupine" "reading-glass" 4 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -2 4 "Reading-glass" "reading-glass" 4 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -2 5 "House" "light" 8 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -2 6 "Branch" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -2 7 "Dress" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -1 1 "Condom" "Condom" 1 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -1 2 "Bus" "Bus" 2 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -1 3 "Rooster" "Rooster" 3 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -1 4 "Watercress" "Watercress" 4 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -1 5 "Egg" "Jet" 8 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -1 6 "Hatchet" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 -1 7 "Jumbo jet" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 0 1 "Sled" "" 9 NA
237 34 1 9.69196925 1 1 1 1 7 0 1 0 2 "Needle" "needle" 2 2
237 34 1 9.69196925 1 1 1 1 7 0 1 0 3 "Tongs" "tongs" 3 3
237 34 1 9.69196925 1 1 1 1 7 0 1 0 4 "Bottle" "matchbox" 5 5
237 34 1 9.69196925 1 1 1 1 7 0 1 0 5 "Matchbox" "key" 6 6
237 34 1 9.69196925 1 1 1 1 7 0 1 0 6 "Key" "locks" 8 7
237 34 1 9.69196925 1 1 1 1 7 0 1 0 7 "Telephone" "" 9 NA
238 25 2 6.50645 1 0 0 3 5 0 1 0 1 "Bucket" "Earth Worm" 5 5
238 25 2 6.50645 1 0 0 3 5 0 1 0 2 "Shark" "Cabbage" 3 3
238 25 2 6.50645 1 0 0 3 5 0 1 0 3 "Cabbage" "Tractor" 4 2
238 25 2 6.50645 1 0 0 3 5 0 1 0 4 "Tractor" "Zebra" 6 1
238 25 2 6.50645 1 0 0 3 5 0 1 0 5 "Earth worm" "" 7 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -4 1 "Pot" "" 5 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -4 2 "Carnation" "" 5 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -4 3 "Scissors" "" 5 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -3 1 "Egg" "Freezer" 3 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -3 2 "Glider" "Glider" 2 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -3 3 "Freezer" "" 5 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -2 1 "French-fry" "French fry" 1 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -2 2 "Fire-place" "Broccoli" 3 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -2 3 "Broccoli" "Fireplace" 2 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -1 1 "Gun" "Gun" 1 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -1 2 "Lance" "Lance" 2 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 -1 3 "Tablet" "Tablet" 3 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 0 1 "Coffin" "Sock" 2 1
239 30 1 6.85223350000015 1 0 0 1 3 0 1 0 2 "Sock" "" 5 NA
239 30 1 6.85223350000015 1 0 0 1 3 0 1 0 3 "Windmill" "Windmill" 3 2
240 19 1 9.38410433333289 1 0 1 2 7 0 1 0 1 "Bread" "nut" 7 7
240 19 1 9.38410433333289 1 0 1 2 7 0 1 0 2 "Laptop" "sofa" 6 5
240 19 1 9.38410433333289 1 0 1 2 7 0 1 0 3 "Amplifier" "amplifier" 3 3
240 19 1 9.38410433333289 1 0 1 2 7 0 1 0 4 "Golf ball" "golf ball" 4 4
240 19 1 9.38410433333289 1 0 1 2 7 0 1 0 5 "Ambulance" "bread" 1 2
240 19 1 9.38410433333289 1 0 1 2 7 0 1 0 6 "Sofa" "ambulance" 5 4
240 19 1 9.38410433333289 1 0 1 2 7 0 1 0 7 "Nut" "" 9 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -4 1 "Wallet" "wall" 1 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -4 2 "Shoe" "bug" 5 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -4 3 "Lamb" "lamb" 3 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -4 4 "Amplifier" "amp" 3 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -4 5 "Jug" "" 7 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -3 1 "Belt" "iris" 3 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -3 2 "Ski" "crocodile" 4 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -3 3 "Iris" "saucepan" 5 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -3 4 "Crocodile" "" 7 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -3 5 "Saucepan" "" 7 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -2 1 "Reindeer" "reindeer" 1 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -2 2 "Arm-chair" "oboe" 5 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -2 3 "Ladybird" "armchair" 2 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -2 4 "Tire" "ladybird" 3 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -2 5 "Oboe" "" 7 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -1 1 "Jaguar" "jaguar" 1 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -1 2 "Plate" "locket" 4 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -1 3 "Kilt" "kilt" 3 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -1 4 "Locket" "pumpk" 5 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 -1 5 "Pumpkin" "" 7 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 0 1 "Crane" "crane" 1 2
241 23 2 10.8062214166666 1 0 1 1 5 0 1 0 2 "Pebble" "pebble" 2 3
241 23 2 10.8062214166666 1 0 1 1 5 0 1 0 3 "Tablet" "tablet" 3 4
241 23 2 10.8062214166666 1 0 1 1 5 0 1 0 4 "Windshield" "" 7 NA
241 23 2 10.8062214166666 1 0 1 1 5 0 1 0 5 "Comet" "" 7 NA
242 254 1 13.2113054166664 1 0 1 2 7 0 0 0 1 "Horse" "sauce pan" 4 4
242 254 1 13.2113054166664 1 0 1 2 7 0 0 0 2 "Cauliflower" "bus" 6 7
242 254 1 13.2113054166664 1 0 1 2 7 0 0 0 3 "Brick" "cauliflower" 2 5
242 254 1 13.2113054166664 1 0 1 2 7 0 0 0 4 "Saucepan" "hoola-hoopa" 8 7
242 254 1 13.2113054166664 1 0 1 2 7 0 0 0 5 "Computer" "spoon" 8 2
242 254 1 13.2113054166664 1 0 1 2 7 0 0 0 6 "Bus" "hotdog" 8 5
242 254 1 13.2113054166664 1 0 1 2 7 0 0 0 7 "Chop stick" "worka" 8 1
243 244 2 11.6846979166691 1 0 1 3 3 0 0 0 1 "Hamper" "Pie" 2 2
243 244 2 11.6846979166691 1 0 1 3 3 0 0 0 2 "Pie" "Midget" 3 3
243 244 2 11.6846979166691 1 0 1 3 3 0 0 0 3 "Midget" "Hamper" 1 1
244 32 1 6.0054 1 0 0 1 3 0 0 -4 1 "Rat" "rat" 1 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -4 2 "Pound coin" "pound o" 4 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -4 3 "Mushroom" "" 5 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -3 1 "Hammer" "hammer" 1 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -3 2 "Carriage" "carriage" 2 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -3 3 "Wardrobe" "" 5 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -2 1 "Saddle" "saddle" 1 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -2 2 "Brush" "brush" 2 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -2 3 "Leek" "leek" 3 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -1 1 "Tire" "tire" 1 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -1 2 "Condom" "condom" 2 NA
244 32 1 6.0054 1 0 0 1 3 0 0 -1 3 "Porcupine" "porcupine" 3 NA
244 32 1 6.0054 1 0 0 1 3 0 0 0 1 "Locust" "locust" 1 1
244 32 1 6.0054 1 0 0 1 3 0 0 0 2 "Piano" "piano" 2 2
244 32 1 6.0054 1 0 0 1 3 0 0 0 3 "Padlock" "hammer" 4 3
245 31 1 4.39011666666667 1 0 0 3 3 0 1 0 1 "Trowel" "cane" 2 2
245 31 1 4.39011666666667 1 0 0 3 3 0 1 0 2 "Cane" "stallion" 3 3
245 31 1 4.39011666666667 1 0 0 3 3 0 1 0 3 "Stallion" "" 5 NA
246 28 1 5.1389494166667 1 0 0 1 3 0 0 -4 1 "Butterfly" "Lemming" 3 NA
246 28 1 5.1389494166667 1 0 0 1 3 0 0 -4 2 "Lighter" "" 5 NA
246 28 1 5.1389494166667 1 0 0 1 3 0 0 -4 3 "Lemming" "" 5 NA
