"id","listid","study_position","color_condition","trial_condition","stimulus_condition","presented_color","word1","word2","studyRT","resp","expect_test","use_help","exp_duration","output_pos1","testRT1","output_pos2","testRT2","acc1","acc2","acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n"
"17795",1,17,"blue","remember","words","blue","pizza",NA,2400.01899983446,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",1,18,"blue","process","words","red","jewelry",NA,1534.44499987975,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",1,19,"blue","process","words","red","chin",NA,1703.55800005706,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",1,20,"blue","remember","words","blue","statue",NA,1092.72300005029,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",1,21,"blue","process","words","red","jungle",NA,1121.00499986843,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",1,22,"blue","process","words","red","pole",NA,1369.45399992645,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",1,23,"blue","process","words","red","crown",NA,1498.4349999445,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",1,24,"blue","remember","words","blue","robot",NA,1145.72599987514,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.6,20
"17795",1,25,"blue","process","words","red","planet",NA,1501.0919998468,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",1,26,"blue","remember","words","blue","casino",NA,1096.1169998995,"larger","No","No",10.2321609166645,3,1704.67699992232,NA,NA,1,NA,1,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",1,27,"blue","remember","words","blue","barrel",NA,1100.38199989413,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",1,28,"blue","remember","words","blue","chicken",NA,1820.68199993295,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",1,29,"blue","process","words","red","guitar",NA,1127.46400002399,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.6,20
"17795",1,30,"blue","process","words","red","bucket",NA,1281.57700003806,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",2,1,"blue","process","words","red","bridge",NA,2318.64400006458,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,NA,NA,NA,NA,0.6,20
"17795",2,2,"blue","remember","words","blue","purse",NA,1816.97899992252,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",2,3,"blue","remember","words","blue","bacon",NA,917.305999849865,"larger","No","No",10.2321609166645,3,6261.23699993145,NA,NA,1,NA,1,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",2,4,"blue","remember","words","blue","nest",NA,1051.76900003396,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",2,5,"blue","process","words","red","carpet",NA,1017.59999993583,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.6,20
"17795",2,6,"blue","process","words","red","table",NA,827.419000063383,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",2,7,"blue","process","words","red","island",NA,632.431000065058,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",2,8,"blue","process","words","red","fruit",NA,862.021999843535,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.6,20
"17795",2,9,"blue","process","words","red","pistol",NA,709.874000043084,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.6,20
"17795",2,10,"blue","remember","words","blue","underwear",NA,2168.29400005296,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.6,20
"17795",2,11,"blue","remember","words","blue","universe",NA,1295.86899989523,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",2,12,"blue","process","words","red","monkey",NA,1004.01900000143,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",2,13,"blue","process","words","red","belt",NA,696.029000044917,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",2,14,"blue","remember","words","blue","sandwich",NA,978.328999917663,"larger","No","No",10.2321609166645,2,2927.25299991661,NA,NA,1,NA,1,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",2,15,"blue","remember","words","blue","tooth",NA,1081.46099987585,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",2,16,"blue","remember","words","blue","devil",NA,1037.1370000465,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",2,17,"blue","process","words","red","pearl",NA,1712.94400003128,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.6,20
"17795",2,18,"blue","process","words","red","knee",NA,852.360000041954,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",2,19,"blue","process","words","red","spider",NA,519.642999997828,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",2,20,"blue","process","words","red","bush",NA,510.410000016098,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.6,20
"17795",2,21,"blue","process","words","red","cage",NA,430.00599994295,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.6,20
"17795",2,22,"blue","remember","words","blue","liver",NA,758.111999998859,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.6,20
"17795",2,23,"blue","remember","words","blue","burger",NA,603.133999865386,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",2,24,"blue","remember","words","blue","priest",NA,663.114999875193,"larger","No","No",10.2321609166645,1,5030.53500004561,NA,NA,1,NA,1,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",2,25,"blue","remember","words","blue","cloud",NA,759.452000026242,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.6,20
"17795",2,26,"blue","remember","words","blue","tent",NA,624.002000024135,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.6,20
"17795",2,27,"blue","process","words","red","clinic",NA,804.23199988337,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.6,20
"17795",2,28,"blue","remember","words","blue","sweater",NA,752.707000000693,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",2,29,"blue","process","words","red","elephant",NA,668.769000004104,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",2,30,"blue","remember","words","blue","heart",NA,752.002000001143,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,1,"blue","remember","words","blue","piano",NA,1268.13899996143,"larger","No","No",10.2321609166645,3,2954.31099985843,NA,NA,1,NA,1,FALSE,NA,NA,NA,NA,0.6,20
"17795",3,2,"blue","process","words","red","eagle",NA,931.454999987036,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,3,"blue","process","words","red","badge",NA,606.150999853911,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,4,"blue","remember","words","blue","towel",NA,742.99899993412,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",3,5,"blue","remember","words","blue","bible",NA,672.348999904119,"larger","No","No",10.2321609166645,2,1568.48599983484,NA,NA,1,NA,1,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,6,"blue","remember","words","blue","cocktail",NA,927.372999918705,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",3,7,"blue","process","words","red","corn",NA,545.185999894864,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",2.5,"remember3",0.6,20
"17795",3,8,"blue","process","words","red","coast",NA,865.794000021182,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,9,"blue","remember","words","blue","pillow",NA,696.348999907437,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",3,10,"blue","process","words","red","bone",NA,620.308000015852,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,11,"blue","remember","words","blue","goat",NA,829.610999982338,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,12,"blue","remember","words","blue","factory",NA,659.786999987497,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,13,"blue","process","words","red","mouse",NA,551.310000003956,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",3,14,"blue","remember","words","blue","flower",NA,577.366999908874,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,15,"blue","process","words","red","airplane",NA,510.230999860447,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,16,"blue","remember","words","blue","dice",NA,600.407999898656,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,17,"blue","process","words","red","nurse",NA,566.786000056425,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,18,"blue","process","words","red","lamp",NA,395.008999902173,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,19,"blue","process","words","red","dog",NA,1005.6579999837,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",3,20,"blue","remember","words","blue","glove",NA,1543.35199985851,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-2.5,"process3",0.6,20
"17795",3,21,"blue","remember","words","blue","lawn",NA,647.992999956885,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,22,"blue","process","words","red","steak",NA,1112.86799989041,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",3,23,"blue","remember","words","blue","shark",NA,736.963000021584,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,24,"blue","process","words","red","couch",NA,656.765000010142,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,25,"blue","process","words","red","diamond",NA,614.572000011685,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,26,"blue","remember","words","blue","skull",NA,832.91399987333,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-1.5,"process2",0.6,20
"17795",3,27,"blue","remember","words","blue","child",NA,987.936999880243,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17795",3,28,"blue","process","words","red","cigar",NA,987.560999946261,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",1.5,"remember2",0.6,20
"17795",3,29,"blue","remember","words","blue","pilot",NA,601.508000011847,"larger","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"process","process",-0.5,"process1",0.6,20
"17795",3,30,"blue","process","words","red","peanut",NA,830.795999896014,"smaller","No","No",10.2321609166645,NA,NA,NA,NA,0,NA,0,FALSE,"remember","remember",0.5,"remember1",0.6,20
"17799",1,1,"blue","process","pairs","red","blanket","chicken",5578.76599999997,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,NA,NA,NA,NA,0.928571428571429,28
"17799",1,2,"blue","process","pairs","red","rabbit","airplane",2599.85899999991,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,3,"blue","remember","pairs","blue","burger","valley",6221.12100000004,"smaller","No","No",14.5581515,2,4600.65299999999,3,2449.10099999997,1,1,1,FALSE,"process","process",-1.5,"process2",0.928571428571429,28
"17799",1,4,"blue","process","pairs","red","tire","wrist",4200.67200000005,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,5,"blue","remember","pairs","blue","newspaper","bucket",6286.41199999989,"smaller","No","No",14.5581515,5,4906.57899999997,NA,NA,1,0,0.5,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,6,"blue","process","pairs","red","whale","soda",2685.33199999988,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,7,"blue","remember","pairs","blue","boot","sandwich",4281.29500000001,"larger","No","No",14.5581515,6,1955.1100000001,7,4255.82999999996,1,1,1,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,8,"blue","remember","pairs","blue","goose","whistle",4431.7950000001,"larger","No","No",14.5581515,8,2047.4219999999,NA,NA,1,0,0.5,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,9,"blue","process","pairs","red","knee","bone",12674.037,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",1,10,"blue","process","pairs","red","towel","turtle",2051.20799999996,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,11,"blue","process","pairs","red","banana","lion",3561.51999999993,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.928571428571429,28
"17799",1,12,"blue","remember","pairs","blue","school","statue",6285.31400000001,"larger","No","No",14.5581515,9,5295.40000000008,NA,NA,1,0,0.5,FALSE,"process","process",-2.5,"process3",0.928571428571429,28
"17799",1,13,"blue","process","pairs","red","butler","circus",4097.38600000006,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,14,"blue","remember","pairs","blue","nest","flower",4727.91400000011,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,15,"blue","process","pairs","red","horse","sink",2813.2790000001,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,16,"blue","remember","pairs","blue","corn","stairs",4965.0749999999,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,17,"blue","remember","pairs","blue","coast","pumpkin",5188.93799999999,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,18,"blue","process","pairs","red","sweater","pillow",4202.53900000002,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",1,19,"blue","remember","pairs","blue","phone","forest",4484.87699999986,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,20,"blue","process","pairs","red","library","railroad",3954.89000000001,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,21,"blue","remember","pairs","blue","skull","passport",4541.25600000011,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,22,"blue","process","pairs","red","casino","peanut",3055.98999999993,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,23,"blue","process","pairs","red","diamond","virus",5932.46300000011,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,24,"blue","remember","pairs","blue","wallet","worm",3868.48100000009,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.928571428571429,28
"17799",1,25,"blue","remember","pairs","blue","purse","brain",3369.36899999995,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",1,26,"blue","remember","pairs","blue","crown","needle",4504.73000000004,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",1,27,"blue","remember","pairs","blue","cloud","cocktail",3947.61899999995,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.928571428571429,28
"17799",1,28,"blue","process","pairs","red","cookie","basement",1947.58999999991,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.928571428571429,28
"17799",1,29,"blue","remember","pairs","blue","market","dessert",3452.81900000013,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",1,30,"blue","process","pairs","red","spider","fort",3253.22800000012,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",2,1,"blue","remember","pairs","blue","universe","potato",2575.75299999991,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,NA,NA,NA,NA,0.928571428571429,28
"17799",2,2,"blue","remember","pairs","blue","horn","fruit",2912.42300000013,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",2,3,"blue","process","pairs","red","empire","penny",2683.29300000001,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",2,4,"blue","process","pairs","red","clown","dice",1970.07299999992,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",2,5,"blue","process","pairs","red","bride","lemon",2395.40500000003,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.928571428571429,28
"17799",2,6,"blue","remember","pairs","blue","basket","shark",2136.99899999995,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.928571428571429,28
"17799",2,7,"blue","remember","pairs","blue","belt","pilot",2794.37199999986,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",2,8,"blue","remember","pairs","blue","jungle","monkey",2057.09900000016,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",2,9,"blue","process","pairs","red","taxi","surgeon",1409.52599999995,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.928571428571429,28
"17799",2,10,"blue","remember","pairs","blue","bacon","apple",2047.64900000009,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",2,11,"blue","remember","pairs","blue","tank","window",2431.03899999999,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",2,12,"blue","remember","pairs","blue","toast","palace",2132.93500000006,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",2,13,"blue","process","pairs","red","nanny","tiger",2777.78500000015,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.928571428571429,28
"17799",2,14,"blue","remember","pairs","blue","elevator","goat",2340.47700000007,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",2,15,"blue","process","pairs","red","shotgun","robin",2579.84600000002,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",2,16,"blue","remember","pairs","blue","buffalo","waiter",2398.61699999997,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",2,17,"blue","remember","pairs","blue","church","medal",2141.76099999994,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",2,18,"blue","remember","pairs","blue","hammer","finger",2265.41099999996,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",2,19,"blue","process","pairs","red","pearl","bike",1571.4650000002,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",2.5,"remember3",0.928571428571429,28
"17799",2,20,"blue","process","pairs","red","bedroom","frog",1612.48999999999,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",2,21,"blue","process","pairs","red","badge","piano",1511.48599999992,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.928571428571429,28
"17799",2,22,"blue","remember","pairs","blue","costume","island",2004.10800000012,"smaller","No","No",14.5581515,7,2019.27799999993,6,2451.63800000015,1,1,1,FALSE,"process","process",-2.5,"process3",0.928571428571429,28
"17799",2,23,"blue","remember","pairs","blue","pizza","bible",2371.23300000001,"smaller","No","No",14.5581515,4,4487.60600000003,5,3638.90100000007,1,1,1,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",2,24,"blue","process","pairs","red","branch","steak",2987.44900000014,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",2,25,"blue","process","pairs","red","pole","jeep",1589.67700000003,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",2,26,"blue","process","pairs","red","priest","dentist",4624.46900000004,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.928571428571429,28
"17799",2,27,"blue","process","pairs","red","clinic","liver",3276.1880000002,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.928571428571429,28
"17799",2,28,"blue","process","pairs","red","barn","carpet",1749.61100000003,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.928571428571429,28
"17799",2,29,"blue","remember","pairs","blue","bush","knife",2035.82200000004,"larger","No","No",14.5581515,2,11964.7420000001,3,1484.67500000016,1,1,1,FALSE,"process","process",-2.5,"process3",0.928571428571429,28
"17799",2,30,"blue","process","pairs","red","guitar","curtain",1557.77999999991,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",3,1,"blue","process","pairs","red","mouse","satellite",1335.08300000022,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,NA,NA,NA,NA,0.928571428571429,28
"17799",3,2,"blue","process","pairs","red","earth","heart",1473.95200000016,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",3,3,"blue","process","pairs","red","robot","couch",2457.85800000001,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-1.5,"process2",0.928571428571429,28
"17799",3,4,"blue","process","pairs","red","opera","cage",2040.33400000003,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.928571428571429,28
"17799",3,5,"blue","remember","pairs","blue","dog","train",1919.17000000004,"smaller","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-2.5,"process3",0.928571428571429,28
"17799",3,6,"blue","remember","pairs","blue","brick","bowl",2341.20500000019,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
"17799",3,7,"blue","process","pairs","red","harbor","pipe",1305.53700000013,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",1.5,"remember2",0.928571428571429,28
"17799",3,8,"blue","remember","pairs","blue","pistol","chin",2402.18700000015,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"process","process",-0.5,"process1",0.928571428571429,28
"17799",3,9,"blue","process","pairs","red","house","tent",1908.755,"larger","No","No",14.5581515,NA,NA,NA,NA,0,0,0,FALSE,"remember","remember",0.5,"remember1",0.928571428571429,28
