"id","listid","btw_cond","study_position","trial_condition","presented_color","word1","presented_position","studyRT","resp","expect_test","use_help","exp_duration","output_pos1","testRT1","recall_acc","exclude","loc_resp","loc_rt","loc_test_serial_position","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","pos_prioritem1","pos_prioritem","math_acc","n","loc_acc"
"220",1,"process_all",27,"remember","blue","opera","2",954.765999989206,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","4","4",0.789473684210526,19,NA
"220",1,"process_all",28,"remember","blue","horn","3",924.802999989333,"smaller","No","No",10.7299201666664,NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","2","2",0.789473684210526,19,NA
"220",1,"process_all",29,"process","red","apple","3",752.889999984822,"smaller","No","No",10.7299201666664,NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","3","3",0.789473684210526,19,NA
"220",1,"process_all",30,"remember","blue","virus","2",2151.26700000215,"smaller","No","No",10.7299201666664,NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",0.789473684210526,19,NA
"220",1,"process_all",31,"process","red","table","3",1603.02199999522,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",0.789473684210526,19,NA
"220",1,"process_all",32,"process","red","dice","4",1266.86999998312,"smaller","No","No",10.7299201666664,NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",0.789473684210526,19,NA
"220",2,"process_all",1,"remember","blue","pole","3",876.468999992998,"larger","No","No",10.7299201666664,4,1003.06499999866,1,FALSE,"2",2601.44799999311,13,NA,NA,NA,NA,"4","4",0.789473684210526,19,0
"220",2,"process_all",2,"remember","blue","child","2",869.913000003377,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"2",2062.51599999983,7,"remember","remember",0.5,"remember1","3","3",0.789473684210526,19,1
"220",2,"process_all",3,"remember","blue","belt","4",1328.79199999495,"smaller","No","No",10.7299201666664,NA,NA,0,FALSE,"4",1275.94099999871,12,"remember","remember",1.5,"remember2","2","2",0.789473684210526,19,1
"220",2,"process_all",4,"process","red","lemon","4",845.056000001729,"smaller","No","No",10.7299201666664,7,2858.65899998741,1,FALSE,"4",962.23199998925,18,"remember","remember",2.5,"remember3","4","4",0.789473684210526,19,1
"220",2,"process_all",5,"remember","blue","potato","4",677.461999988765,"smaller","No","No",10.7299201666664,8,1808.98799998173,1,FALSE,"4",1027.46199998376,30,"process","process",-0.5,"process1","4","4",0.789473684210526,19,1
"220",2,"process_all",6,"process","red","carpet","2",1852.32200000691,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"1",2013.05100000568,2,"remember","remember",0.5,"remember1","4","4",0.789473684210526,19,0
"220",2,"process_all",7,"process","red","jeep","4",904.288999987242,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"4",1114.36100000096,4,"process","process",-0.5,"process1","2","2",0.789473684210526,19,1
"220",2,"process_all",8,"process","red","jungle","1",625.65800000052,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"2",1145.7789999817,15,"process","process",-1.5,"process2","4","4",0.789473684210526,19,0
"220",2,"process_all",9,"remember","blue","badge","1",856.104000002146,"smaller","No","No",10.7299201666664,NA,NA,0,FALSE,"3",1487.37399999832,27,"process","process",-2.5,"process3","1","1",0.789473684210526,19,0
"220",2,"process_all",10,"process","red","tank","1",738.209999983432,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"1",1994.31099998532,6,"remember","remember",0.5,"remember1","1","1",0.789473684210526,19,1
"220",2,"process_all",11,"process","red","barn","1",598.518999984255,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"2",1402.72799998673,19,"process","process",-0.5,"process1","1","1",0.789473684210526,19,0
"220",2,"process_all",12,"remember","blue","airplane","3",666.366999999387,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"1",2773.72199998423,16,"process","process",-1.5,"process2","1","1",0.789473684210526,19,0
"220",2,"process_all",13,"process","red","robot","2",641.178999981668,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"2",2484.96499998111,5,"remember","remember",0.5,"remember1","3","3",0.789473684210526,19,1
"220",2,"process_all",14,"remember","blue","clown","2",914.713999997126,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"2",1154.59499998111,31,"process","process",-0.5,"process1","2","2",0.789473684210526,19,1
"220",2,"process_all",15,"process","red","soldier","4",938.309999982885,"larger","No","No",10.7299201666664,6,7248.46200000017,1,FALSE,"2",965.551999988616,9,"remember","remember",0.5,"remember1","2","2",0.789473684210526,19,0
"220",2,"process_all",16,"remember","blue","pipe","2",714.887999999919,"larger","No","No",10.7299201666664,5,1104.04699997895,1,FALSE,"2",3246.39199998614,1,"process","process",-0.5,"process1","4","4",0.789473684210526,19,1
"220",2,"process_all",17,"remember","blue","bike","1",1293.33999999857,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"3",1790.94799999031,11,"remember","remember",0.5,"remember1","2","2",0.789473684210526,19,0
"220",2,"process_all",18,"process","red","worm","4",687.621999998984,"smaller","No","No",10.7299201666664,NA,NA,0,FALSE,"4",1000.61999999906,26,"remember","remember",1.5,"remember2","1","1",0.789473684210526,19,1
"220",2,"process_all",19,"process","red","fort","3",941.710999979929,"larger","No","No",10.7299201666664,9,5909.8609999792,1,FALSE,"3",1263.22300000035,21,"process","process",-0.5,"process1","4","4",0.789473684210526,19,1
"220",2,"process_all",20,"remember","blue","nurse","1",799.806000000506,"larger","No","No",10.7299201666664,NA,NA,0,FALSE,"2",1785.3459999857,20,"process","process",-1.5,"process2","3","3",0.789473684210526,19,0
"220",2,"process_all",21,"process","red","banana","3",796.441999989678,"smaller","No","No",10.7299201666664,NA,NA,0,FALSE,"3",1693.78899999999,17,"remember","remember",0.5,"remember1","1","1",0.789473684210526,19,1
